Objectname,distance_modulus,v_gsr,distance_mpc
UGC00764,34.696,4892.7,86.93606925
PGC070107,32.62,5919.3,33.419504
UGC01319,33.78,5452.4,57.01642723
AGC229385,30.187,1321.9,10.89933497
AGC249525,26.07,74.9,1.636816521
UGC01753,32.27,3096.6,28.44461107
UGC12692,32.79,2350.1,36.14098626
UGC12252,35.309,7318.5,115.2922195
UGC12451,32.785,3779.3,36.0578643
PGC090553,33.62,2666.4,52.96634439
IC1613,24.395,-152.9,0.756832895
AGC112521,28.92,398.6,6.081350013
UGC12350,32.048,2315.6,25.68029451
NGC4273,32.232,2297.4,27.95117054
NGC4299,31.483,181.2,19.79702812
NGC4307,31.835,990.1,23.28091258
IC3247,31.814,574.5,23.05685137
NGC4330,31.364,1544,18.7413124
NGC4359,31.49,1259.5,19.86094917
IC3268,32.682,651.9,34.38745222
NGC4405,30.39,1686.9,11.96740531
NGC4502,32.2,1588.9,27.54228703
NGC4633,31.061,255.6,16.30046524
NGC4771,31.27,1053.9,17.94733627
UGC04247,34.534,2742,80.68633704
IC3094,33.249,-221.4,44.64779341
UGC06023,32.215,1291.7,27.73320105
UGC07249,32.189,545.2,27.40311921
UGC09746,32.237,1751.1,28.01560464
UGC05340,30.515,461.4,12.67651866
UGC09845,33.189,1944.6,43.43101709
UGC10205,35.87,6695.5,149.279441
UGC12307,33.54,2975.7,51.0505
UGC00536,34.478,5011.5,78.63212275
NGC0485,32.454,2332.6,30.95993213
NGC0514,32.091,2568.5,26.19389004
UGC01240,31.86,1862.9,23.55049284
NGC0673,34.198,5261.5,69.11940644
PGC009816,32.461,3871.9,31.0598962
IC1844,34.776,6825.6,90.19864221
NGC2619,33.61,3417.6,52.72298614
IC0530,34.56,4845,81.65823714
NGC3094,33.25,2307.7,44.66835922
NGC3327,35.032,6249.9,101.4845663
NGC4276,32.205,2543.6,27.60577856
NGC4287,32.28,2060.2,28.57590543
UGC07257,30.47,958.2,12.41652308
UGC07698,28.44,343.7,4.875284901
UGC11833,35.08,5447.8,103.7528416
PGC086633,34.99,3695.6,99.54054174
NGC5661,33.21,2357.1,43.85306978
NGC4591,33.19,2359.5,43.45102242
NGC4654,30.707,999.7,13.84841278
NGC5116,33.096,2910.2,41.61021885
NGC3443,32.12,1032.7,26.54605562
NGC0976,33.39,4372.1,47.64309868
NGC3344,29.96,534.4,9.81747943
NGC3697,34.957,6209.3,98.03925446
NGC3891,35.663,6277.9,135.706297
UGC06891,34.617,6709.1,83.83010305
UGC05456,30.117,425.3,10.5535847
NGC4519,31.395,1158.3,19.0107828
PGC049732,32.43,2642.1,30.61963434
NGC5990,33.34,3866.7,46.55860935
NGC7757,31.005,3081.1,15.88546749
NGC5300,31.327,1138.3,18.42468196
NGC5364,30.97,1215.1,15.63147643
NGC5970,32.231,2021.8,27.93830151
NGC7290,33.078,3087,41.26672463
UGC00040,35.02,7688.6,100.9252886
PGC000465,36.185,11677.4,172.5837892
NGC2713,34.375,3753,74.98942093
AGC174585,29.481,241.4,7.874083211
NGC3245A,32.115,1280.7,26.48500139
IC0066,34.56,4992.1,81.65823714
NGC3592,31.556,1228.3,20.47387276
PGC068560,35.52,8454.1,127.0574105
UGC12054,32.826,2231.9,36.74514792
NGC1527,31.257,1015.1,17.84021155
NGC1723,32.5,3629.4,31.6227766
ESO556-015,32.14,1810.6,26.79168325
IC0438,32.902,2966.3,38.0539725
IC1954,30.635,911.7,13.39676687
IC2000,31.411,826.7,19.15137675
IC2051,31.06,1546.1,16.29296033
IC4721,31.478,2156.9,19.75149622
NGC1292,31.367,1273.9,18.76722237
NGC1350,31.239,1789.1,17.69293981
NGC1436,30.957,1264,15.5381747
IC5052,28.71,483.3,5.520774393
NGC6788,33.18,3110.2,43.2513831
NGC6673,30.157,1059.6,10.74979049
NGC1888,32.98,2290.3,39.44573021
NGC2082,30.731,994.6,14.00232005
NGC5938,32.12,3361.4,26.54605562
NGC7329,33.256,3147.8,44.79195313
IC4901,31.26,2067.5,17.86487575
NGC0701,31.518,1859.9,20.11870395
NGC4632,30.554,1634,12.90624782
PGC626659,29.4,606.1,7.58577575
PGC044594,34.813,6682.6,91.74871703
[CVD2018]NGC1052-DF04,31.494,,19.89756811
UGC08161,34.878,6665,94.5366046
UGC07890,35.006,7518.4,100.2766923
UGC08004,34.669,6204.7,85.86180222
[CVD2018]NGC1052-DF07,30.866,,14.90047112
[CVD2018]NGC1052-DF08,31.312,,18.29784734
[CVD2018]M96-DF01,30.112,,10.52931213
[CVD2018]M96-DF02,30.123,,10.58278566
[CVD2018]M96-DF05,30.16,,10.76465214
[CVD2018]M96-DF10,30.139,,10.66105049
ESO557-005,36.49,10947.7,198.6094917
LEO1:[TT2002]10,30.057,,10.26597022
CENA-MM17-DW10,27.57,,3.265878322
CENA-MM17-DW11,27.73,,3.515604405
CENA-MM-DW1,27.947,,3.885080304
CENA-MM-DW2,28.09,,4.149540426
CENA-MM-DW3,27.94,,3.872576449
CENA-MM-DW4,28.036,,4.047622487
CENA-MM-DW5,27.766,,3.574374063
CENA-MM-DW6,28.03,,4.03645393
CENA-MM-DW7,28.07,,4.111497211
ANTLIA2,20.56,64.6,0.129419584
ESO115-021,28.53,368.6,5.081594426
IC0342,27.68,171.8,3.435579479
PGC3097113,28.79,373.9,5.72796031
PGC009892,29.08,221.1,6.546361741
PGC021614,29.511,189.2,7.98362262
[SBP2018]M94-DW2,28.361,,4.701105527
[MSB2017]J1255+40,28.064,,4.100152405
NGC0452,34.124,5108.9,66.80362047
NGC0803,31.655,2180.2,21.42890601
NGC0918,31.069,1582.2,16.36062913
UGC01839,32.18,1562.5,27.28977783
NGC3109,25.56,193.3,1.294195841
PGC166084,27.715,205.4,3.491403155
NGC0185,24.11,-16.8,0.66374307
PGC044532,29.99,874.3,9.954054174
NGC0147,24.253,-4.1,0.708924524
NGC1300,30.81,1505.4,14.52111618
UGC02134,33.078,4676.5,41.26672463
NGC6586,32.84,3311.7,36.98281798
CRATER,21.1,-0.2,0.165958691
NGC6643,31.532,1682.7,20.24883307
UGC00903,32.826,2628,36.74514792
UGC09758,35.114,6585.7,105.3901445
NGC0672,29.289,545.6,7.207754734
UGC03561,34.662,5714,85.58546212
NGC2336,32.509,2346.6,31.75411403
UGC04078,32.152,2018.4,26.94014941
NGC6264,35.792,10313.6,144.0124371
NGC6384,31.935,1783.4,24.37810818
NGC6495,33.259,3293.1,44.85387826
UGC11055,32.93,3090.7,38.54783577
NGC6689,30.622,693.7,13.31680376
UGC11289,33.56,4177.8,51.52286446
NGC6675,32.906,2701.8,38.12413511
UGC11320,34.368,3998,74.74807282
UGC11891,29.64,687.6,8.472274141
NGC7231,30.8,1311.7,14.45439771
NGC7250,30.68,1389.4,13.67728826
NGC7282,33.381,4763.5,47.44604321
NGC7817,32.226,2469.6,27.8740452
UGC00542,33.667,4663.2,54.12526055
NGC0523,34.319,4906.6,73.0802459
NGC0691,32.839,2768.9,36.96579068
IC0167,31.456,3037.6,19.5523967
PGC010217,28.792,172.8,5.733238387
NGC1140,31.29,1471.5,18.11340093
IC2006,31.489,1236.3,19.85180497
NGC1637,30.405,637.5,12.0503594
IC0381,32.07,2626.4,25.94179362
NGC2268,32.484,2382.1,31.39062769
PGC023347,33.738,4765.7,55.9242283
UGC04332,35.646,5439.7,134.6480288
UGC05364,24.472,-16.9,0.784151541
NGC3136B,31.617,1566.8,21.05716984
NGC3264,30.57,996.2,13.00169578
NGC3347A,32.97,2564.5,39.26449354
NGC3347B,32.942,2971,38.76144867
NGC3389,31.43,1204.2,19.31968317
NGC3486,30.68,647.3,13.67728826
NGC3510,31.121,675.5,16.75714393
NGC3614,32.699,2363.9,34.6577209
NGC3686,31.01,1090.1,15.92208727
NGC3666,31.14,972.5,16.90440932
NGC3733,31.73,1254.3,22.1819642
NGC3756,31.563,1357.5,20.53997923
NGC3928,30.895,1029.5,15.10080154
NGC4017,33.5,3433.2,50.11872336
NGC4116,31.17,1213.2,17.13957308
NGC4193,32.783,2407.5,36.02466907
IC3365,31.327,2314.7,18.42468196
NGC4485,29.75,528.6,8.912509381
NGC4534,30.89,843.9,15.06607066
IC3476,30.321,-217.5,11.59311116
NGC4525,30.231,1183.6,11.12243817
IC3591,31.28,1566.8,18.03017741
NGC4656,28.598,665.5,5.243243172
NGC4672,33.734,3113.1,55.82130689
NGC4684,30.627,1502.8,13.34750217
NGC4696,32.794,2798.8,36.20762178
NGC4729,32.39,3164.2,30.06076303
UGC08146,31.517,771.8,20.10944108
PGC044416,33.807,7627.4,57.72979296
NGC4921,34.9,5484.1,95.4992586
NGC5011,33.11,2944.1,41.87935651
NGC5102,27.918,315.1,3.833540008
NGC5195,29.397,560.2,7.57530285
NGC5290,32.593,2638.6,33.00653995
NGC5595,32.292,2634.5,28.73425887
NGC5523,31.666,1092.2,21.53773356
NGC5690,31.451,1751.5,19.50742743
NGC5783,32.996,2499.2,39.73745051
NGC5673,32.891,2204.8,37.86169041
IC1029,33.563,2502.2,51.59409512
NGC5951,32.089,1848.2,26.16977568
ESO137-006,34.562,5327.7,81.7334818
UGC11132,33.526,3035.5,50.72242399
NGC6255,31.491,1082,19.87009759
IC4943,32.48,2884.4,31.33285724
UGC11635,34.269,4996.4,71.41673641
UGC11723,34.26,5045.2,71.12135137
IC5152,26.462,82.8,1.960649667
NGC7200,32.687,2871.4,34.46672349
UGC11973,33.56,4438.2,51.52286446
NGC7264,34.704,4495.1,87.25694428
NGC7497,31.101,1884.6,16.60351351
NGC7721,32.514,2112.4,31.82731482
PGC072139,34.872,6755.2,94.27575085
NGC2188,29.62,549.2,8.394599865
UGC08333,31.659,952.7,21.46841589
NGC5557,32.58,3295.2,32.80952931
UGC07218,30.88,831.1,14.99684836
NGC7292,29.17,1196.9,6.823386941
UGC06816,32.16,969.2,27.03958364
NGC5283,33.229,3274.3,44.23845998
NGC2894,33.871,2015.4,59.45659033
ESO594-004,25.167,7.4,1.079940927
ESO245-007,23.205,-141.7,0.437522105
NGC2271,32.487,2407.6,31.43402542
NGC1537,31.807,1271.8,22.98264453
NGC2380,32.027,1575,25.43314106
NGC3136,31.927,1489.9,24.28846115
NGC3250,33.127,2577,42.20850792
NGC3258,32.507,2583.5,31.72488087
NGC3268,32.687,2582.7,34.46672349
NGC4033,31.597,1456.7,20.86411655
NGC3923,31.512,1368.6,20.06319065
NGC5237,27.61,205.8,3.326595533
NGC7196,33.247,2849.7,44.60669021
IC2311,31.817,1631.1,23.0887276
IC4797,32.217,2654.5,27.75875604
NGC5061,32.312,1899.9,29.00013369
NGC6861,32.217,2796.6,27.75875604
NGC7029,32.897,2754.4,37.96645079
UGC07354,30.94,1440.9,15.41700453
ESO245-005,28.299,309.2,4.568777412
ESO349-031,27.527,213.8,3.201842758
ESO381-020,28.689,422.7,5.467641107
ESO444-084,28.346,460.5,4.668743344
PGC045084,28.916,621.8,6.070158063
ESO325-011,27.66,395.6,3.404081897
ESO323-025,33.48,4051.7,49.65923215
ESO268-044,32.88,3303.4,37.6703799
ESO322-042,32.71,3747.7,34.8337315
NGC4603A,32.469,3512.5,31.17453613
NGC3095,32.46,2512.1,31.04559588
ESO437-004,33.435,3094.4,48.64072057
ESO437-034,33.592,3561.4,52.28775553
NGC3285,34.154,3183.1,67.7329514
NGC3729,31.62,1084.5,21.0862815
NGC4218,30.968,761.9,15.61708593
UGC06923,31.097,1157.1,16.57295686
UGC06940,31.98,1184,24.88857318
UGC06969,31.95,1184.8,24.54708916
NGC0658,33.256,3064,44.79195313
NGC0493,31.803,2501.4,22.94034791
NGC1507,30.102,813,10.48093433
NGC2633,31.979,2290.7,24.87711421
NGC2701,32.619,2374.8,33.4041173
NGC2770,32.132,1910.8,26.69316064
NGC3320,32.642,2357.2,33.75981049
NGC2424,33.446,3339.7,48.88774439
NGC5894,33.056,2618.9,40.85074677
NGC3689,33.282,2701.7,45.33149061
NGC3976,32.641,2407.7,33.7442671
NGC3471,31.92,2202,24.21029047
NGC4284,34.197,4294.4,69.0875831
NGC5012,32.908,2612.5,38.15926491
NGC6239,31.928,1097.7,24.29964898
UGC12857,32.177,2577.3,27.25210164
UGC12178,31.93,2085.9,24.32204009
NGC5899,33.151,2714.4,42.67760112
NGC5707,33.255,2314.8,44.77133042
NGC2681,31.157,713.9,17.03726977
NGC5566,31.52,1517.1,20.1372425
NGC2950,30.847,1397.1,14.77066335
NGC5427,32.26,2636.3,28.31391996
NGC1134,32.89,3686.9,37.84425847
PGC014241,27.368,212.6,2.975774377
NGC3583,32.42,2153.8,30.4789499
UGC08630,32.31,2463.9,28.97343588
NGC4159,31.26,1896.4,17.86487575
ESO104-022,29.764,697.9,8.970156084
ESO104-044,29.904,679.2,9.567533686
ESO145-025,31.1,1776.5,16.59586907
PGC039228,28.333,229.2,4.640876378
UGC07298,28.121,247.1,4.209204248
PGC166185,26.482,133.2,1.978791335
NGC6221,30.222,1375.8,11.07643492
UGC00477,32.929,2784.2,38.53008792
NGC4220,31.37,977.5,18.79316817
NGC4274,31.44,917.3,19.40885878
NGC4235,31.364,2346.3,18.7413124
NGC5448,32.628,2120.6,33.54285308
NGC3026,31,1430.1,15.84893192
UGC07699,31.32,528.7,18.36538343
UGC05470,22.108,174.3,0.263997613
UGC10822,19.53,-100.8,0.080537844
NGC0024,29.32,574.1,7.311390835
NGC6907,33.178,3246,43.21156545
IC3509,31.103,2012.3,16.61881296
NGC3077,27.931,98.4,3.856559179
PGC023521,27.68,226,3.435579479
NGC0292,18.97,20.9,0.062230029
NGC6104,35.74,8512.6,140.6047524
NGC5408,28.63,366.2,5.321082593
IC4662,27.03,195.5,2.546830253
NGC1560,27.38,105.8,2.992264637
SEGUE1,16.8,113.6,0.022908677
NGC3599,31.517,769.2,20.10944108
NGC3206,31.407,1223.6,19.11613109
NGC4904,31.094,1112.5,16.55007629
NGC5669,30.83,1388.1,14.65547841
IC0809,31.005,147,15.88546749
IC3586,31.066,1667.4,16.33804169
IC0065,32.345,2795.5,29.44421634
NGC3254,32.799,1326.9,36.29108896
NGC3259,32.545,1774.6,32.28494122
NGC4100,31.501,1177.9,19.96181379
UGC04879,25.677,14.3,1.365840543
NGC7743,31.358,1827.5,18.68959972
NGC4038,31.945,1477,24.49063242
NGC4039,30.62,1471.1,13.30454418
NGC3032,31.505,1492.7,19.9986187
NGC4150,30.918,237.4,15.26159766
NGC4753,31.5,1159.4,19.95262315
UGC12914,33.49,4515.7,49.88844875
IC3470,31.01,1433.6,15.92208727
IC3652,31.014,578.3,15.95144387
ESO364-029,29.776,596.1,9.019864221
NGC2369,32.612,3020.4,33.29660852
PGC095594,28.456,241.5,4.911339996
PGC2801050,29.04,185.1,6.426877173
UGC03476,29.23,436.3,7.014552984
NGC0784,28.65,303.8,5.370317964
UGC05427,29.765,433.1,8.974287945
PGC015439,27.526,18.4,3.200368595
UGC08638,28.16,300.9,4.285485204
NGC0214,33.802,4687.7,57.59701813
NGC2916,32.96,3637.1,39.08408958
NGC2906,33.152,2151.9,42.6972594
NGC5205,32.629,1886.8,33.5583037
NGC5520,32.913,1991,38.2472311
NGC5633,32.81,2436.8,36.47539469
NGC5656,33.877,3232.8,59.62110214
NGC5772,35.12,4983.2,105.6817509
NGC5720,35.406,7909.2,120.5591008
NGC6063,33.09,2916.6,41.49540426
NGC5980,33.5,4163.9,50.11872336
NGC7311,33.76,4678.3,56.49369748
ESO138-014,31.664,1395.2,21.5179057
IC1153,31.257,6049.8,17.84021155
PGC065367,24.936,-25.8,0.970957007
PGC086668,29.728,396.9,8.822669282
UGC08508,27.071,168.3,2.595374301
PISCESB,29.75,712.3,8.912509381
PISCESA,28.76,366.2,5.649369748
IC0719,31.87,1740.7,23.65919697
NGC4460,29.887,542.8,9.492923914
NGC6010,32.33,2079.1,29.24152378
UGC01378,33.36,3111.1,46.98941086
NGC0448,32.387,1987.8,30.01926122
NGC4389,30.73,770.2,13.99587323
NGC2748,31.222,1608.5,17.5549663
NGC3403,32.112,1388.8,26.44843627
NGC7241,33.802,1642,57.59701813
NGC5740,32.328,1564.8,29.21460374
NGC4470,31.177,2268.4,17.19491368
NGC4030,32.17,1350.6,27.16439269
NGC3423,30.35,886.4,11.74897555
NGC4487,30.25,920.9,11.22018454
NGC7814,30.8,1203.1,14.45439771
NGC0045,29.11,490.7,6.637430704
IC0010,24.5,-146.8,0.794328235
NGC0150,31.617,1577.2,21.05716984
NGC0157,32.24,1718.8,28.05433638
PGC002501,36.743,16653.2,223.1515974
ESO540-016,32.128,1581.6,26.64403528
NGC0360,32.423,2179,30.52108722
UGC00685,28.41,273.2,4.808393484
NGC0406,31.605,1368.7,20.94112456
NGC0450,31.215,1836,17.49846689
NGC0596,31.667,1936.5,21.54765433
NGC0578,31.226,1613.8,17.58733354
NGC0613,32.11,1446.1,26.42408757
NGC0681,33.236,1760.7,44.38129803
NGC0636,32.347,1882.7,29.47134796
NGC0720,32.187,1717.2,27.37789162
UGC01493,33.441,4274.1,48.7753057
NGC0759,34.163,4779.3,68.01426356
IC1783,32.85,3279.9,37.15352291
NGC0818,33.827,4376.9,58.26396016
ESO544-027,33.13,2437.8,42.26686143
NGC0907,32.064,1614.6,25.87021273
NGC0935,32.98,4250.9,39.44573021
NGC0908,31.256,1465.5,17.83199772
NGC1035,31.171,1248.8,17.14746796
NGC1052,31.224,1468.7,17.57114247
NGC1090,32.236,2882.9,28.00270595
NGC1097,30.838,1187.8,14.70957077
NGC1055,31.432,1004,19.33748545
NGC1087,30.464,1527.3,12.38226231
NGC1145,32.111,2003.6,26.43625912
ESO356-018,31.195,1336.4,17.33803998
PGC100170,27.236,257.2,2.800270595
NGC1163,32.89,2228.3,37.84425847
NGC1199,32.577,2629.9,32.76423257
IC1913,31.696,1343.4,21.83735328
NGC1232,30.908,1540.4,15.19147698
IC1914,31.887,886.7,23.84514677
NGC1275,34.456,5365.1,77.83949326
NGC1255,30.993,1602.9,15.79792326
NGC1313,28.166,301.6,4.297342812
ESO418-009,31.31,858.9,18.28100216
NGC1336,31.292,1300.7,18.13009167
NGC1339,31.478,1280.8,19.75149622
NGC1351,31.392,1362.4,18.98453657
NGC1353,32.13,1445.6,26.66858665
